NOMBRE,CATEGORIA,COD_REG,NOM_REG,COD_PROV,NOM_PROV,COD_COM,NOM_COM,COD_DIS,NOM_DIS,ID,Norte,Este UTM Huso 19 Sur,point_latitude,point_longitude
Aserraderos,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12101,Punta Arenas,1210112,Agua Fresca,14184,4076978.26040000000,358344.92002700000,-53.43717065,-71.13252156
El Sauzal,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12101,Punta Arenas,1210112,Agua Fresca,14185,4078727.75291000000,364000.95430200000,-53.42294414,-71.04667927
San Juan,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12101,Punta Arenas,1210113,Silva Palma,14186,4055192.35932000000,371154.80913300000,-53.63616896,-70.94877458
BahÝa Azul,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14187,4183673.08585000000,464941.26723700000,-52.49595066,-69.51641204
Punta Espora,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14188,4185512.88365000000,468356.68430500000,-52.47961989,-69.46593035
Pepita,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14189,4184212.30863000000,471674.09981800000,-52.4914943,-69.41719533
Caupolicßn,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14190,4179020.82488000000,473807.58754900000,-52.53827218,-69.38618221
Miramar,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14191,4175222.13908000000,475082.81708100000,-52.57248191,-69.36766594
Springhill,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14192,4165420.85573000000,476972.57349900000,-52.66067733,-69.34046501
Puesto Sin Nombre,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14193,4166645.66852000000,475032.67481800000,-52.64958068,-69.36905344
Cerro Manantiales,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14194,4170442.73851000000,477920.15360900000,-52.61557084,-69.3261192
Ida Irene,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14195,4165149.97544000000,474625.54258300000,-52.66300771,-69.3751864
Cha±arcillo,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14196,4164265.27452000000,478661.17612600000,-52.67113486,-69.31557394
Aer¾dromo,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14197,4157372.80763000000,477387.90616200000,-52.73304466,-69.33487756
Conti,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14198,4157700.72945000000,479629.69851100000,-52.73018583,-69.30165754
Milagro IbÚrico,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14199,4157200.92515000000,486356.64560000000,-52.73489049,-69.20206186
Cerro Sombrero,Aldea,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14200,4152981.57562000000,480086.13116200000,-52.77262655,-69.29518507
Matadero RÝo Side,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14201,4154528.27143000000,480758.73369800000,-52.75874664,-69.28512432
Comunidad Libertad,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14202,4151952.85680000000,481117.83017100000,-52.78191145,-69.27995163
Puesto Margarita,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14203,4180900.41591000000,466267.85084600000,-52.52096018,-69.49715357
Puesto Los Sauces,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14204,4176937.14071000000,469739.04979200000,-52.55679329,-69.44635708
Galvarino,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14205,4175104.95596000000,463494.66562100000,-52.57288104,-69.53866111
Puesto Los Yaganes,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14206,4167080.42795000000,464806.89741800000,-52.64510527,-69.52015316
Los Pinos,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14207,4158753.25471000000,490450.94590100000,-52.72102314,-69.14137924
Los Mellizos,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14208,4155515.61502000000,488495.13315900000,-52.75009079,-69.17044953
Karen,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14209,4156939.22116000000,508201.96469500000,-52.73735308,-68.87851983
Cerro Redondo,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14210,4157122.46754000000,510392.41291700000,-52.73566807,-68.84608278
Plataforma Catalina,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14211,4176221.92179000000,522088.11475500000,-52.56361617,-68.67414427
Plataforma Terramar,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14212,4183386.78044000000,518727.37754200000,-52.49932986,-68.72412692
Plataforma Osti¾n,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14213,4180132.94976000000,507110.52373500000,-52.52885751,-68.8951847
Plataforma Spiteful,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14214,4182751.15190000000,498498.35389600000,-52.50536378,-69.02212376
BaterÝa Enap,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14215,4177120.00482000000,516505.10271500000,-52.5557404,-68.75655161
Catalina,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14216,4170171.72300000000,521329.62279300000,-52.61803722,-68.68494392
Linares,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14217,4168952.76875000000,517012.62570900000,-52.62914793,-68.748646
Faro EspÝritu Santo,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14218,4166417.63623000000,526065.49253100000,-52.65157897,-68.61469642
San Carlos,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14219,4167446.06569000000,525108.46939500000,-52.64237877,-68.6289212
Shangri La,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14220,4167413.32067000000,523697.56407400000,-52.6427366,-68.64977022
Puesto Las Colinas,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14221,4173201.94519000000,471579.54094700000,-52.59047133,-69.41953053
Pescador,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14222,4183996.06735000000,465868.29072400000,-52.4931059,-69.50272453
Salfa,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14223,4183492.25206000000,463863.23039200000,-52.49750596,-69.53231032
Punta Baja,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14224,4178362.63213000000,462587.65508200000,-52.54353392,-69.55167652
Puesto Juanita,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14225,4163370.72384000000,466469.32173800000,-52.67855936,-69.49596094
Modesta Victoria,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14226,4159945.06418000000,467021.16407100000,-52.70938844,-69.48814218
Laguna,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14227,4147122.80470000000,488670.43881600000,-52.82554347,-69.16814293
Quinta Esperanza,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14228,4148556.97508000000,481088.72536700000,-52.81243815,-69.28057952
Sindro,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14229,4143438.15512000000,481156.03535700000,-52.85845652,-69.27987652
Renacer Campesino,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14230,4142327.67190000000,477866.06352400000,-52.86831398,-69.32881486
San Miguel,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14231,4148654.73048000000,476027.91654100000,-52.81135814,-69.35565627
Chile,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14232,4133728.65438000000,479867.42197400000,-52.945693,-69.29961661
Santa MarÝa De Fßtima,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14233,4132819.28616000000,482875.43125400000,-52.95397211,-69.25489946
Domi,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14234,4128388.92665000000,485279.81440300000,-52.99386976,-69.21931201
Miriana,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14235,4132660.58774000000,477468.09803300000,-52.95519885,-69.33539741
Lynch,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14236,4132553.12345000000,472899.11652500000,-52.95595352,-69.40341604
Angelita,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14237,4143281.95599000000,473548.72550600000,-52.85954062,-69.39287289
Nueva,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14238,4143582.63001000000,466552.04090400000,-52.8564485,-69.49675787
Nelly,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14239,4144906.08063000000,452925.03669100000,-52.84353297,-69.69893641
Don Mariano,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14240,4137118.20673000000,458421.23479800000,-52.9139912,-69.61833317
Santa Bßrbara,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14241,4139521.79322000000,468637.24064500000,-52.89307819,-69.46618159
Rancho Tb,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14242,4146460.50833000000,469712.60933300000,-52.83076521,-69.44955256
Dos Hermanas,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14243,4148347.64754000000,463494.36161100000,-52.81341578,-69.54163427
Las  Vegas,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14244,4153355.14673000000,467478.25516600000,-52.76865622,-69.48202984
Laura,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14245,4152448.26618000000,460094.09140400000,-52.77631332,-69.59158096
Silvia,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14246,4150736.42941000000,458850.15807200000,-52.79160808,-69.61023563
Las Rosas,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14247,4149585.28883000000,460114.13796200000,-52.80205088,-69.59163282
Los Morros,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14248,4163022.47661000000,464911.71308700000,-52.68159132,-69.51903603
MarÝa InÚs,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14249,4163260.80462000000,464315.50448800000,-52.67940992,-69.52782909
Bulnes,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14250,4154859.56512000000,514544.63545900000,-52.75591525,-68.7844862
Herminia SofÝa,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14251,4161968.54510000000,524370.71020500000,-52.691654,-68.63941924
Rancho El Caporal,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14252,4146729.69280000000,518795.83933900000,-52.82886872,-68.72102795
Santa Teresita,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14253,4147748.89796000000,525242.41412100000,-52.81944317,-68.62542719
MarÝa Emilia,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14254,4148113.27158000000,522665.31677500000,-52.81628213,-68.66369333
Cullen,Aldea,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14255,4140660.71873000000,509229.67717700000,-52.88367525,-68.86283851
Casita En La Pradera,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14256,4141235.32374000000,508145.05908200000,-52.87852731,-68.87897127
San Ger¾nimo,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14257,4136140.63831000000,508694.90881500000,-52.92431767,-68.87066469
MarÝa Eugenia,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14258,4135515.35476000000,510071.22073700000,-52.92991461,-68.85017295
Puesto Los Yaganes,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14259,4136073.23772000000,525280.26898400000,-52.92439895,-68.62395889
Puesto La Tranquera,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14260,4136356.20183000000,506426.60972900000,-52.92241179,-68.90440947
Puesto Lynch,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14261,4135831.14423000000,503808.47050200000,-52.92715676,-68.94334594
Puesto Bellavista,Entidad,12,Magallanes y Antßrtica Chilena,123,Tierra del Fuego,12302,Primavera,1230201,Cerro Sombrero,14262,4131177.54708000000,489825.62353500000,-52.96890729,-69.15149785
Puesto El Trißngulo,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14263,4231137.94516000000,317402.80819200000,-52.04025998,-71.66242824
Secci¾n Santa Irene,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14264,4229666.15797000000,317610.41185500000,-52.05354671,-71.66019003
Puesto Morro Chico,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14265,4232329.38391000000,327239.00717600000,-52.03271014,-71.51856012
Morro Chico Dos,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14266,4230458.30353000000,330239.63872200000,-52.05044363,-71.47578956
Morro Chico Dos,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14267,4230342.20640000000,333067.32701000000,-52.05234531,-71.4346478
Morro Chico Uno,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14268,4231499.62580000000,331491.91080400000,-52.04147194,-71.4570313
Morro Chico Uno,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14269,4231077.00972000000,332294.62893500000,-52.04551154,-71.44554566
Lois Mar,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14270,4229124.73529000000,328634.62790800000,-52.06192828,-71.49984202
Primavera,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14271,4227003.30957000000,325360.80662100000,-52.07996065,-71.54863458
Santa Irene,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14272,4221828.09421000000,320737.09355800000,-52.12496388,-71.61875931
Estancia El Mirador,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14273,4209544.08294000000,322372.49681300000,-52.23581975,-71.60132852
El Mirador,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14274,4211055.17824000000,327459.36969600000,-52.22386478,-71.52614072
Secci¾n San JosÚ,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14275,4207475.87060000000,329033.93765600000,-52.25650504,-71.50492224
Macarena,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14276,4204909.38090000000,321959.79001600000,-52.27731184,-71.60980948
Entre Vientos,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14277,4149523.77570000000,346528.14998400000,-52.78225543,-71.27558655
El Arenal,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14278,4148082.16907000000,351407.43719100000,-52.79657047,-71.20395338
Santa Florencia,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14279,4159749.96714000000,353881.91184700000,-52.69242971,-71.16208395
Carilay,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14280,4158656.86166000000,359163.05157100000,-52.70364906,-71.08446515
Morro Chico,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14281,4231325.12352000000,335604.66917600000,-52.04427416,-71.3972042
Carabineros Morro Chico,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14282,4229928.81786000000,332847.69185900000,-52.05599247,-71.4380502
Palermo,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14283,4220715.66070000000,335431.69596100000,-52.13952668,-71.40484551
RÝo Penitente,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14284,4223037.70329000000,337240.16938200000,-52.11920343,-71.37733195
Ann Aiken,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14285,4234243.96993000000,348171.86986400000,-52.02163496,-71.21280842
La Frontera,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14286,4233472.49559000000,362329.03524100000,-52.0322606,-71.0069301
Lagunita,Entidad,12,Magallanes y Antßrtica Chilena,121,Magallanes,12102,Laguna Blanca,1210201,Laguna Blanca,14287,4224808.91882000000,352179.54302100000,-52.10748624,-71.15852893
